UID,Name,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,Height,Weight,AerialAbility,CommandOfArea,Communication,Eccentricity,Handling,Kicking,OneOnOnes,Reflexes,RushingOut,TendencyToPunch,Throwing,Corners,Crossing,Dribbling,Finishing,FirstTouch,Freekicks,Heading,LongShots,Longthrows,Marking,Passing,PenaltyTaking,Tackling,Technique,Aggression,Anticipation,Bravery,Composure,Concentration,Vision,Decisions,Determination,Flair,Leadership,OffTheBall,Positioning,Teamwork,Workrate,Acceleration,Agility,Balance,Jumping,LeftFoot,NaturalFitness,Pace,RightFoot,Stamina,Strength,Consistency,Dirtiness,ImportantMatches,InjuryProness,Versatility,Adaptability,Ambition,Loyalty,Pressure,Professional,Sportsmanship,Temperament,Controversy,PositionsDesc,Goalkeeper,Sweeper,Striker,AttackingMidCentral,AttackingMidLeft,AttackingMidRight,DefenderCentral,DefenderLeft,DefenderRight,DefensiveMidfielder,MidfielderCentral,MidfielderLeft,MidfielderRight,WingBackLeft,WingBackRight
62026511,Cadú,1651,31/08/1986,29,0,0,0,0,177,67,1,2,2,4,2,1,1,3,1,2,3,12,12,14,11,14,11,7,14,6,9,14,17,6,14,11,8,10,13,12,14,12,12,15,12,13,7,11,12,12,13,10,7,16,11,12,20,10,7,14,9,15,8,10,14,14,13,12,11,12,10,7,AM RLC,1,1,1,20,17,15,1,1,1,1,15,15,15,1,1
62026512,Sávio,1651,01/11/1984,31,0,0,0,0,191,84,1,2,4,1,2,2,1,3,3,1,2,9,8,11,9,9,13,13,12,9,12,10,10,14,12,17,10,10,9,10,9,8,15,10,12,11,11,14,14,9,9,12,14,8,13,10,20,13,11,10,9,11,8,9,14,15,13,14,12,13,11,5,DM/M C,1,1,1,1,1,1,1,1,1,20,17,1,1,1,1
62079380,Thiago Galvão,1651,24/08/1989,26,0,0,0,0,185,78,3,1,1,3,1,2,2,1,3,4,2,9,10,13,11,11,8,9,11,7,2,11,12,6,13,13,7,8,10,9,11,9,14,12,10,12,5,11,12,13,13,10,9,20,16,12,8,11,9,14,10,12,9,9,11,11,11,12,12,10,10,9,AM/S RLC,1,1,20,16,15,15,1,1,1,1,1,1,1,1,1
62079382,Ricardinho,1651,02/06/1989,27,0,0,0,0,170,70,3,2,2,2,2,3,3,3,1,1,3,9,7,9,10,15,9,9,9,8,5,14,7,7,10,9,8,7,8,9,8,9,9,9,5,13,7,9,8,9,8,8,8,10,8,8,20,8,8,9,8,9,9,9,9,8,11,9,8,9,9,9,AM C,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1
62162347,Magno,1651,29/01/1993,23,0,0,0,0,184,71,2,2,1,2,3,1,1,3,2,2,2,5,6,9,13,13,6,11,7,1,6,5,8,2,8,9,13,8,11,7,5,11,9,9,12,12,6,6,7,13,13,7,8,10,12,13,20,11,9,9,9,9,9,9,7,13,10,9,10,6,7,3,S ,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1
62162352,Luís Gustavo,1651,05/07/1989,26,0,0,0,0,179,74,1,3,3,2,3,1,1,3,2,3,3,7,10,11,6,10,9,9,9,8,10,10,4,12,11,10,11,10,10,11,10,10,10,8,4,9,12,10,10,13,15,11,9,9,10,12,20,11,10,12,10,10,10,10,14,11,11,10,12,3,15,8,D R,1,1,1,1,1,1,1,1,20,15,1,1,1,1,15
63012128,Bolinha,1651,29/11/1990,25,0,0,0,0,185,0,1,3,3,3,1,3,3,1,2,3,3,9,13,13,9,9,6,7,8,6,4,8,3,5,13,9,9,6,4,8,8,10,9,13,1,7,5,7,8,13,12,8,8,20,8,13,10,8,9,9,4,8,9,9,16,9,10,12,10,9,10,7,M/AM L,1,1,14,1,20,1,1,1,1,1,1,17,1,10,1
63028929,Wesley,1651,26/11/1996,19,0,0,0,0,190,93,3,4,1,2,3,2,3,2,1,1,3,10,8,9,11,13,10,14,10,9,5,11,7,5,10,4,16,13,12,10,12,12,12,13,3,14,6,10,14,10,9,12,16,8,11,11,20,10,15,12,9,3,10,9,10,14,12,9,8,3,14,7,S ,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1
63029285,Lorran Alves Duarte,1651,17/03/1995,21,0,0,0,0,196,0,4,1,3,3,3,2,3,1,2,1,1,6,5,3,8,12,6,5,10,1,11,8,1,14,7,8,5,7,4,7,9,13,5,8,9,8,4,8,4,7,12,8,13,20,15,12,9,7,11,8,8,8,8,8,13,12,10,12,11,1,12,5,DM/M C,1,1,1,1,1,1,1,1,1,17,20,1,1,1,1
63031233,Pedro Colina,1651,05/01/1998,18,0,0,0,0,167,63,2,2,1,1,3,3,2,1,2,3,3,7,5,10,14,14,7,9,9,7,4,12,8,8,11,9,6,8,6,8,10,7,6,10,3,9,4,8,6,13,12,9,6,8,7,14,20,9,7,8,9,9,9,9,10,12,8,9,9,5,16,4,AM C,1,1,15,20,1,1,1,1,1,1,12,1,1,1,1
65008645,Elton Morelato,1651,13/08/1988,27,0,0,0,0,187,0,1,2,3,2,2,1,2,3,2,3,3,7,3,13,13,13,7,13,6,1,6,8,4,3,10,10,13,5,7,8,6,13,2,10,13,13,6,7,8,13,13,8,7,20,15,13,10,8,8,10,3,10,9,10,11,11,9,12,10,1,7,7,S ,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1
66012067,Wagner Querino,1651,31/01/1987,29,0,0,0,0,174,75,1,1,4,2,2,1,1,1,3,3,2,7,8,13,11,13,11,11,10,2,7,9,3,2,10,10,11,9,8,7,10,13,3,10,13,13,8,7,9,13,13,6,8,10,10,13,20,12,8,10,7,9,8,10,16,10,13,14,14,4,1,6,S C,1,1,20,15,1,1,1,1,1,1,1,1,1,1,1
66013602,Roniere,1651,23/04/1986,30,0,0,0,0,180,74,3,1,2,3,2,1,1,2,4,2,2,12,11,12,8,11,11,6,5,2,9,13,11,8,12,11,10,11,10,11,11,10,9,12,7,12,11,13,12,11,10,11,9,8,12,10,20,12,9,12,10,9,7,11,12,11,11,11,11,1,7,1,M C,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1
661147,André Silva Batista,1651,17/04/1980,36,0,0,0,0,180,79,1,3,1,3,4,1,3,3,3,2,1,6,7,8,10,8,7,10,11,10,13,10,8,12,11,10,10,10,6,13,9,8,5,7,4,13,11,10,12,10,9,7,10,9,10,8,20,9,10,7,11,5,7,5,10,8,12,11,11,3,12,5,D C,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1
663052,David Júnior,1651,19/07/1982,33,0,0,0,0,190,82,2,1,2,3,1,2,1,1,2,1,1,7,9,9,8,9,8,12,9,8,12,10,8,12,8,15,12,15,12,11,8,9,10,7,8,9,10,9,10,9,9,5,15,20,10,10,9,11,13,8,9,11,7,10,9,12,12,7,8,7,5,6,D LC,1,1,1,1,1,1,20,18,1,13,1,1,1,1,1
67006307,Addison,1651,20/03/1981,35,0,0,0,0,177,70,2,2,1,1,2,2,1,3,1,3,2,8,10,11,11,10,9,7,10,7,5,11,9,6,11,4,9,8,7,8,9,10,8,12,5,11,9,8,8,13,10,8,9,8,10,13,20,8,8,7,5,8,5,11,11,13,5,15,7,9,11,16,AM/S C,1,1,19,20,1,14,1,1,1,1,1,1,1,1,1
67100016,Rafinha,1651,12/02/1993,23,2,1,5,0,174,71,3,1,3,1,1,1,2,2,2,2,3,14,15,16,11,15,13,11,12,8,8,15,13,12,15,16,12,14,12,13,14,13,14,13,11,13,12,14,17,15,13,14,8,20,14,13,8,16,12,13,11,14,6,14,13,13,12,12,13,12,13,7,M/AM RLC,1,1,15,20,16,19,1,1,1,10,19,13,11,1,1
67126612,Bruno,1651,05/01/1991,25,0,0,0,0,178,72,2,2,2,2,1,1,1,3,3,1,2,6,8,10,12,10,8,12,11,9,6,8,6,5,11,9,11,12,9,8,8,11,9,10,10,12,6,9,13,12,12,9,10,8,7,13,20,11,11,9,9,9,7,9,13,12,11,11,11,5,6,7,M/AM/S R,1,1,18,1,1,20,1,1,1,1,1,1,16,1,1
67135736,Wanderson Miranda,1651,08/02/1990,26,0,0,0,0,178,75,3,1,2,1,1,2,2,3,2,3,2,7,8,7,7,10,11,8,12,9,11,11,8,13,10,13,13,14,14,11,8,11,10,5,8,6,13,13,13,10,9,13,8,20,12,11,5,14,13,14,6,9,15,8,15,13,12,10,11,5,15,8,DM/M C,1,1,1,1,1,1,1,1,1,20,17,1,1,1,1
67146260,Elton Martins,1651,04/11/1988,27,0,0,0,0,171,0,2,3,1,1,1,1,2,3,3,3,3,12,16,14,10,10,13,10,11,8,11,11,5,11,16,5,11,11,11,12,10,12,1,8,15,11,10,11,9,12,12,12,10,20,12,13,10,12,12,7,11,10,11,12,7,12,13,12,12,7,15,3,M/AM L,1,1,1,1,20,1,1,1,1,1,1,16,1,1,1
67153647,Léo Baptistão,1651,26/08/1992,23,0,0,0,0,184,73,2,1,2,2,2,1,2,1,2,2,1,9,12,15,12,14,11,11,12,5,5,13,12,5,15,10,13,10,13,13,14,13,15,16,9,15,5,12,11,14,13,10,12,15,10,15,20,13,11,12,8,9,13,7,16,14,10,11,14,10,8,7,AM/S RLC,1,1,20,15,17,18,1,1,1,1,1,14,13,1,1
67156533,William,1651,31/08/1987,28,0,0,0,0,178,73,4,1,3,4,1,1,3,1,4,4,1,6,6,13,13,13,6,10,8,1,5,9,2,6,13,5,10,8,7,7,10,12,6,11,9,12,7,7,8,13,13,5,5,8,15,13,20,12,9,9,6,4,9,9,11,10,12,12,11,2,11,3,AM/S C,1,1,18,20,1,1,1,1,1,1,1,1,1,1,1
67175051,Elbis,1651,26/12/1992,23,0,0,0,0,173,0,1,1,3,3,3,1,2,1,3,2,2,12,13,12,6,12,10,7,7,8,9,11,6,9,12,7,9,8,8,7,11,8,3,11,13,13,9,10,12,14,13,7,4,20,9,13,4,10,9,9,8,4,9,9,16,13,11,10,12,2,8,7,D/WB/M L,1,1,1,1,14,1,1,19,1,1,1,18,1,20,1
67179130,Patric,1651,10/06/1994,22,0,0,0,0,196,0,1,1,1,2,3,2,2,2,2,3,3,4,3,5,4,11,4,1,11,1,5,11,3,11,12,8,2,1,8,5,12,12,8,8,5,5,2,4,9,12,7,5,12,11,8,11,20,5,10,8,8,6,8,8,11,9,13,11,12,8,18,3,M C,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1
67197138,Jean Carlos,1651,10/05/1996,20,0,0,0,0,185,76,1,1,2,1,3,2,2,1,1,3,1,9,10,12,8,11,9,6,8,3,4,10,8,5,12,9,11,6,10,7,9,14,8,14,1,10,8,10,13,12,12,6,4,9,13,12,20,10,8,10,10,9,5,10,20,11,11,9,9,12,16,2,M/AM RL,1,1,1,1,20,20,1,1,1,1,1,15,19,1,1
67197888,Allyson,1651,01/01/1994,22,0,0,0,0,184,0,3,2,3,2,3,2,2,1,3,2,2,7,9,10,13,9,7,12,8,6,6,9,11,6,10,14,10,14,9,8,9,10,4,11,10,12,8,12,12,11,9,12,12,10,12,12,20,11,12,11,10,10,8,10,8,11,11,14,9,11,16,4,S ,1,1,20,1,12,12,1,1,1,1,1,1,1,1,1
67210280,Gabriel Valente,1651,22/09/1994,21,0,0,0,0,175,0,2,2,1,1,3,3,2,3,1,3,3,5,5,7,5,13,5,1,7,5,5,13,3,5,13,8,6,5,8,6,13,8,8,13,4,3,5,7,11,13,9,6,8,8,10,10,20,7,3,8,8,8,8,8,18,11,10,10,10,7,9,3,AM C,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1
67214327,José Ricardo,1651,04/09/1998,17,0,0,0,0,159,0,1,1,3,2,3,3,2,1,2,2,1,7,10,9,4,12,2,6,7,5,7,8,3,13,9,8,9,7,7,6,9,9,6,7,11,6,5,9,9,15,15,7,2,20,15,15,5,6,6,8,8,8,6,8,20,13,12,11,10,8,3,2,D/WB L,1,1,1,1,13,1,1,19,1,1,1,14,1,20,1
67216480,João Avelar,1651,05/03/1997,19,0,0,0,0,174,0,1,3,3,3,1,2,3,1,1,1,3,4,4,11,7,13,4,9,5,2,4,6,4,1,11,7,4,4,9,4,7,6,4,11,1,6,2,4,6,13,10,5,7,8,12,12,20,5,5,7,7,4,5,6,20,12,10,12,11,3,8,3,AM/S C,1,1,20,17,1,1,1,1,1,1,1,1,1,1,1
67217507,Jhoseppy,1651,17/06/1998,18,0,0,0,0,181,0,3,2,4,1,3,2,1,2,2,2,2,5,4,5,5,11,2,6,1,5,7,5,2,12,7,7,6,6,7,5,7,11,7,7,10,2,5,7,7,14,11,7,6,8,11,12,20,8,6,7,7,7,4,7,17,10,10,11,10,2,16,6,D/WB R,1,1,1,1,1,1,10,11,20,1,1,1,1,10,18
67228234,Gílson Júnior,1651,22/04/1994,22,0,0,0,0,187,82,1,2,4,1,1,3,2,3,1,1,3,4,4,5,1,9,1,12,3,2,13,9,1,12,7,8,10,9,8,11,7,10,3,1,13,6,11,7,5,14,10,8,10,20,10,13,5,6,11,9,8,2,9,9,13,12,13,10,11,1,4,5,D LC,1,1,1,1,1,1,20,15,1,11,1,1,1,10,1
67245455,Gabriel Silva,1651,09/01/1997,19,0,0,0,0,174,0,1,3,3,2,2,2,2,2,1,2,1,6,4,12,13,13,6,7,7,5,3,10,4,1,12,9,5,8,4,7,8,13,9,12,10,6,5,7,8,13,11,8,7,12,10,11,20,6,6,8,6,7,8,9,19,14,12,11,11,8,19,5,AM/S C,1,1,17,20,1,1,1,1,1,1,1,1,1,1,1
67245492,Felipe Sá,1651,29/05/1995,21,0,0,0,0,169,0,3,1,2,3,2,2,1,2,2,3,3,2,1,5,8,12,2,2,3,1,1,5,3,3,12,6,4,1,4,1,10,11,3,13,5,1,2,5,8,12,7,3,1,9,9,9,20,5,2,6,6,6,6,6,13,10,9,11,8,1,5,6,AM C,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1
67245737,Lucas Silva,1651,12/02/1996,20,0,0,0,0,178,0,3,2,3,2,1,1,2,2,2,1,3,8,12,12,7,13,5,6,6,6,3,8,1,6,10,9,7,2,4,7,8,6,9,10,12,7,4,7,12,13,11,4,6,14,13,12,20,8,5,9,8,9,3,9,18,11,11,11,12,11,1,7,AM RL,1,1,1,1,18,20,1,1,1,1,1,15,15,1,1
67248163,Alex Dos Santos,1651,15/01/1999,17,0,0,0,0,195,0,8,6,9,1,13,11,5,13,8,7,9,6,1,3,2,2,8,1,1,2,2,1,2,1,2,8,8,13,5,8,5,11,8,2,7,1,5,6,4,9,8,6,14,8,9,7,20,2,11,6,8,8,6,5,8,12,11,13,14,11,13,7,GK ,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67248411,Raí,1651,18/05/1998,18,0,0,0,0,172,68,1,1,4,1,1,1,2,2,3,1,3,8,10,13,14,12,8,10,11,3,6,10,7,5,13,5,8,7,8,7,13,13,15,10,4,14,8,9,10,14,15,12,6,11,13,14,20,10,6,10,5,10,6,12,15,12,14,11,9,1,11,3,AM/S RLC,1,1,20,18,16,15,1,1,1,1,1,1,1,1,1
68015254,Pablo Campos,1651,29/11/1983,32,0,0,0,0,191,93,2,2,1,1,3,1,2,1,3,1,1,7,6,8,12,10,7,13,14,5,4,8,17,5,12,15,11,15,14,14,9,11,16,12,5,13,10,12,17,8,9,13,13,10,12,8,20,12,15,17,7,15,5,6,17,13,8,14,17,13,5,4,S ,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1
681900,Wellington,1651,11/08/1983,32,0,0,0,0,175,79,2,2,2,4,1,2,2,3,1,3,4,13,12,12,8,13,12,12,12,6,5,10,12,5,13,8,11,7,6,7,13,10,8,12,7,10,5,8,6,8,9,12,6,20,10,8,7,6,9,7,6,8,13,12,12,14,10,8,7,10,14,9,AM/S RLC,1,1,19,20,19,18,1,1,1,1,10,10,8,1,1
682616,Ricardo,1651,08/01/1976,40,0,0,0,0,171,0,4,3,1,1,8,1,4,9,3,2,3,8,11,9,10,14,7,5,11,10,10,10,17,5,9,8,10,11,14,13,7,9,4,12,9,11,8,13,20,9,11,8,10,4,13,9,20,15,12,3,18,7,19,5,11,9,6,1,3,7,2,4,S ,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1
689927,Cleyton,1651,08/03/1983,33,0,0,0,0,175,70,2,4,1,3,3,3,3,1,1,3,1,13,12,15,11,16,14,12,13,5,5,14,15,6,15,8,11,7,12,11,14,10,8,15,10,12,5,12,8,12,14,11,7,12,11,11,20,10,8,11,12,14,6,10,12,14,7,11,12,9,10,11,AM C,1,1,1,20,1,12,1,1,1,10,15,1,8,1,1
6900021,Leandro,1651,13/08/1980,35,0,0,0,0,170,66,2,3,1,4,3,1,4,1,1,3,4,1,9,11,6,10,2,8,9,7,7,10,10,7,11,13,11,13,8,7,8,8,15,10,9,10,7,10,10,12,11,5,4,15,12,12,20,9,6,9,17,11,16,16,8,11,12,12,13,12,12,15,AM/S RLC,1,1,20,18,15,16,1,1,1,1,13,10,15,1,13
69000351,Talisson,1651,18/01/1989,27,0,0,0,0,170,71,2,1,1,1,3,2,3,3,2,3,1,5,8,11,5,9,4,1,1,4,4,6,1,3,4,8,6,2,5,2,3,7,7,8,4,5,4,6,10,12,12,5,1,20,12,12,8,12,5,8,4,1,8,8,13,11,9,10,11,1,8,6,AM L,1,1,1,1,20,1,1,1,1,1,1,15,1,1,1
6900076,Deda,1651,03/07/1975,40,0,0,0,0,183,72,2,2,3,3,3,2,1,3,3,1,2,5,6,5,7,12,11,8,9,3,10,10,4,7,8,11,7,8,7,9,11,11,11,10,15,8,8,11,10,9,10,3,8,7,18,8,20,12,12,14,17,12,9,9,6,12,5,11,11,11,9,12,DM/M C,1,1,1,1,1,1,14,1,1,20,16,1,1,1,1
6900103,Renato,1651,15/05/1979,37,28,0,0,0,177,71,2,2,1,4,2,1,3,1,3,1,2,7,8,12,12,14,11,12,12,13,14,16,13,13,16,6,13,10,13,12,16,14,17,13,14,14,14,14,14,10,11,10,11,11,16,11,20,13,13,13,7,13,10,12,9,15,14,12,14,13,14,13,DM/M C,1,1,1,10,1,1,1,1,1,16,20,1,1,1,1
6900134,Luís Fabiano,1651,08/11/1980,35,45,28,0,0,185,85,4,1,2,3,4,2,1,2,2,3,2,9,12,13,15,16,14,15,14,7,6,14,14,6,15,15,15,14,13,13,14,13,13,15,11,15,7,6,11,10,11,15,15,15,9,10,20,9,14,12,18,14,4,4,14,16,6,11,8,8,5,16,S ,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1
6900143,Júlio César,1651,26/02/1980,36,0,0,0,0,179,76,1,3,2,3,2,3,1,1,2,2,3,12,11,13,12,12,12,10,15,6,4,12,18,4,15,9,12,12,12,10,12,12,11,13,7,12,5,11,9,11,11,12,8,20,14,11,5,11,12,12,10,15,9,12,15,10,15,14,14,13,12,12,AM/S RLC,1,1,20,19,16,17,1,1,1,1,5,10,7,1,1
6900144,Adiel,1651,13/08/1980,35,0,0,0,0,166,65,2,2,2,3,4,3,2,3,2,3,3,6,8,15,10,12,6,9,8,1,2,12,3,6,13,10,9,8,9,6,9,12,12,16,5,12,5,7,9,16,11,7,4,20,10,10,10,9,9,10,8,2,16,10,20,12,12,15,12,8,5,7,M/AM RC,1,1,14,18,1,15,1,1,1,10,20,1,15,1,1
69001477,Henan,1651,03/04/1987,29,0,0,0,0,182,75,1,2,2,1,3,2,2,2,2,2,1,8,6,13,12,11,8,13,9,4,6,9,4,1,14,10,11,5,10,9,9,11,10,13,12,14,13,8,11,11,11,12,13,10,12,12,20,12,10,10,8,2,7,10,15,12,10,12,12,3,7,3,S ,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1
69001485,Henrique,1651,19/04/1985,31,0,0,0,0,178,0,3,3,2,1,2,2,3,3,2,2,2,6,8,8,4,11,6,6,8,1,8,11,3,9,7,8,9,6,6,8,11,13,2,8,11,6,8,8,10,13,10,2,8,9,15,11,20,6,5,8,5,7,8,8,15,11,12,11,10,1,5,5,M RC,1,1,1,1,1,1,1,1,1,15,20,1,17,1,1
6900149,Rodrigão,1651,14/06/1978,38,0,0,0,0,184,80,1,3,2,3,3,1,3,3,1,2,2,1,8,9,9,11,8,11,11,1,5,11,14,4,11,12,9,12,10,11,10,11,6,15,12,11,8,11,12,9,11,10,11,10,13,9,20,13,9,13,8,14,8,6,5,15,11,11,5,7,9,10,S ,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1
69001565,Maicon,1651,08/09/1984,31,0,0,0,0,182,79,3,3,2,2,3,3,1,4,1,2,2,7,5,8,8,14,7,7,11,1,9,8,5,13,11,7,7,8,9,9,11,14,9,10,7,9,10,9,13,13,11,6,11,20,16,8,10,11,6,9,5,5,8,9,8,12,11,13,13,7,8,6,DM/M/AM C,1,1,1,19,1,1,1,1,1,19,20,1,1,1,1
69001576,Antônio Marcos de Azevedo,1651,23/11/1981,34,0,0,0,0,175,68,2,3,1,3,3,1,3,1,3,2,3,13,13,13,11,13,15,6,15,5,5,13,8,4,14,5,13,4,12,12,14,13,7,14,8,13,4,10,8,10,13,7,7,15,12,11,20,14,8,12,12,11,10,10,13,9,8,12,11,8,2,8,AM C,1,1,12,20,1,1,1,1,1,10,15,1,1,1,1
69001774,Silvio,1651,01/02/1985,31,0,0,0,0,183,79,1,3,3,2,3,2,2,1,1,3,1,5,10,13,11,12,5,11,13,5,7,12,11,8,14,8,13,11,12,11,11,12,12,9,8,13,12,12,14,12,11,12,12,8,10,12,20,11,14,11,5,12,9,10,15,12,10,12,11,14,12,7,AM/S LC,1,1,20,16,15,1,1,1,1,1,1,14,1,1,1
6900183,Nonato,1651,05/07/1979,36,0,0,0,0,178,83,3,2,1,1,3,1,16,1,1,4,3,1,7,9,13,11,5,12,12,1,1,11,14,2,11,9,10,12,12,6,11,11,10,16,3,12,7,8,9,14,9,12,8,10,12,10,20,10,13,13,12,13,10,8,14,16,14,13,6,12,10,17,S ,1,1,20,10,1,1,1,1,1,1,1,1,1,1,1
69002856,Christian Leite,1651,09/11/1985,30,0,0,0,0,184,80,5,6,8,5,13,11,12,11,7,8,10,4,1,1,3,2,9,1,2,2,2,1,1,3,3,7,9,12,7,10,3,14,3,2,4,2,10,8,6,11,16,8,8,10,5,13,20,7,7,9,9,9,9,9,11,13,10,11,10,13,2,1,GK ,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69003779,Willian,1651,21/03/1986,30,0,0,0,0,185,82,1,3,3,2,2,1,3,3,3,1,1,6,8,8,5,11,8,8,9,12,9,12,1,9,11,9,7,7,7,10,11,15,6,10,11,8,10,10,14,11,8,14,13,20,14,11,8,10,13,14,8,4,9,9,7,9,9,12,10,3,2,2,D/DM R,1,1,1,1,1,1,7,1,18,20,10,1,7,1,1
69004818,Alex,1651,15/12/1988,27,0,0,0,0,173,71,1,1,1,1,1,1,1,1,1,1,1,11,12,13,8,11,9,8,12,5,8,11,10,9,12,5,8,7,9,8,13,9,8,14,7,13,10,10,11,14,13,13,7,20,11,13,10,10,6,10,2,8,10,7,11,9,9,9,13,13,15,6,M/AM LC,1,1,9,16,15,12,1,11,5,13,20,15,12,10,5
69005388,Mychell da Silva,1651,06/06/1989,27,0,0,0,0,177,0,3,2,3,1,1,1,2,2,2,1,2,7,8,10,14,12,5,9,7,1,7,12,6,7,12,5,9,6,6,6,11,13,9,11,14,12,8,8,7,14,9,8,4,9,13,12,20,8,7,9,6,9,6,9,19,9,15,10,12,12,9,3,AM C,1,1,15,20,1,11,1,1,1,1,10,1,10,1,1
6900550,Ceará,1651,18/06/1980,36,0,0,0,0,175,69,2,2,1,1,3,3,3,1,3,1,3,12,12,12,9,13,12,8,11,16,14,12,10,14,13,11,14,14,15,13,12,15,17,12,15,11,14,14,13,11,12,13,7,10,13,12,20,9,8,12,8,11,14,12,13,13,12,14,17,14,14,7,D/WB R,1,1,1,1,1,1,1,13,20,10,10,8,10,14,19
696809,Alexandre D'Acol,1651,18/07/1986,29,0,0,0,0,186,81,2,1,3,2,2,1,1,1,1,2,3,6,9,12,12,13,11,12,10,6,5,12,15,7,12,5,11,6,11,9,12,10,8,12,6,12,7,12,9,9,8,13,12,12,10,9,20,12,14,12,8,10,12,6,12,13,10,8,11,11,12,7,S ,1,1,20,14,1,1,1,1,1,1,1,1,1,1,1
70001562,Bobô,1651,09/01/1985,31,0,0,6,0,186,85,3,3,1,2,2,2,2,3,2,2,1,5,12,11,15,14,6,14,11,5,4,12,14,4,11,7,15,13,14,14,12,14,7,10,10,15,12,14,14,9,11,15,15,12,10,11,20,11,15,14,4,15,10,8,12,5,10,9,13,16,14,4,S ,1,1,20,10,10,10,1,1,1,1,1,1,1,1,1
7000866,Detinho,1651,11/09/1973,42,0,0,0,0,188,99,2,1,2,2,1,1,1,1,3,3,1,7,7,8,11,11,11,14,13,1,7,8,11,3,8,14,10,14,8,11,8,9,12,8,11,12,8,14,11,8,4,15,11,10,12,7,20,10,14,11,8,11,6,6,12,12,13,10,10,10,12,3,S ,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1
70062865,Deyvison,1651,18/10/1988,27,0,0,0,0,186,83,2,3,2,3,1,2,2,4,1,1,2,5,6,10,4,12,5,12,6,7,13,11,3,14,11,14,14,14,11,14,9,9,13,8,11,9,12,13,13,11,11,15,14,20,13,11,10,13,14,11,12,11,13,10,11,13,12,11,15,13,15,6,D LC,1,1,1,1,1,1,20,16,7,1,1,1,1,1,1
70101054,Leandro Junio,1651,12/06/1997,19,0,0,0,0,177,71,3,1,3,2,3,1,3,2,1,4,1,7,12,8,6,8,6,6,2,2,5,8,1,10,13,8,6,5,3,6,6,9,6,12,4,7,6,4,7,14,14,4,7,20,12,13,5,11,5,8,6,8,8,8,12,12,10,11,10,5,13,5,D/WB L,1,1,1,1,15,1,1,20,1,1,1,15,1,18,1
71004145,Alan da Silva Souza,1651,09/12/1987,28,0,0,0,0,174,65,3,3,3,2,2,2,3,2,2,1,3,11,12,15,13,14,11,7,10,7,8,13,8,7,16,9,13,12,12,12,14,11,7,14,3,13,9,13,11,12,13,8,8,5,10,12,20,11,7,11,8,10,6,12,12,11,6,9,6,7,14,8,AM LC,1,1,10,20,17,14,1,1,1,1,14,10,7,1,1
71063496,Leonardo de Souza,1651,18/03/1992,24,0,0,0,0,174,70,3,3,1,3,2,1,1,3,3,1,3,13,12,13,11,14,14,5,13,5,3,13,9,7,14,13,10,12,10,8,13,12,8,14,5,13,8,10,12,13,14,11,7,10,12,14,20,13,9,11,8,11,9,12,12,7,13,11,11,7,8,11,AM RLC,1,1,14,18,20,18,1,1,1,1,13,14,13,1,1
71099630,Bruno Vieir De Souza,1651,12/08/1997,18,0,0,0,0,183,73,1,3,2,2,3,2,1,2,1,1,2,7,11,14,3,14,5,7,6,7,7,12,5,8,12,9,8,7,8,7,9,7,5,7,1,8,5,8,13,12,11,8,11,5,16,14,20,14,7,9,9,6,6,9,9,11,11,10,8,11,4,5,M R,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1
717585,Preto,1651,12/06/1981,35,0,0,0,0,174,69,2,3,2,3,4,2,2,2,1,3,3,11,10,11,10,10,11,2,11,5,10,12,11,9,11,14,10,12,10,10,11,12,11,12,9,9,8,11,11,11,11,8,4,10,12,10,20,12,6,10,9,16,9,13,17,12,15,12,9,8,11,9,DM/M C,1,1,14,14,1,1,1,1,1,18,20,1,1,1,1
719823,Galdino,1651,18/11/1985,30,0,0,0,0,180,71,3,2,1,3,1,3,3,3,3,2,3,6,8,8,6,10,8,8,9,9,11,8,6,12,10,5,9,8,7,5,9,8,5,11,6,10,11,11,10,10,9,11,10,10,9,11,20,11,12,11,10,2,6,10,16,11,11,11,9,1,9,3,DM ,1,1,1,1,1,1,1,1,1,20,10,1,1,1,1
